i,u,eta_F,load,power,prod,eff,eff_m,prod_m,power_m
1270,1.611751839,0.835707611,0.20363142,0.20363142,3.970828837,19.50007928,9.015254478,21.33423898,0.000180735
1271,1.611913321,0.835860897,0.203812178,0.203812178,3.974684378,19.50170211,8.977945829,21.32989397,0.000180758
1272,1.612074726,0.836013877,0.203992958,0.203992958,3.978539613,19.50331842,8.940751289,21.32555241,0.00018078
1273,1.612236055,0.836166553,0.20417376,0.20417376,3.982394543,19.50492823,8.903670476,21.3212143,0.000180803
1274,1.612397307,0.836318925,0.204354585,0.204354585,3.986249167,19.50653155,8.866703009,21.31687964,0.000180825
1275,1.612558484,0.836470994,0.204535433,0.204535433,3.990103485,19.5081284,8.82984851,21.31254843,0.000180847
1276,1.612719584,0.836622761,0.204716303,0.204716303,3.993957498,19.50971881,8.7931066,21.30822067,0.00018087
1277,1.612880608,0.836774227,0.204897195,0.204897195,3.997811206,19.51130279,8.756476902,21.30389636,0.000180892
1278,1.613041557,0.836925391,0.205078109,0.205078109,4.00166461,19.51288036,8.719959044,21.2995755,0.000180915
1279,1.613202429,0.837076256,0.205259046,0.205259046,4.005517709,19.51445153,8.683552649,21.29525809,0.000180937
1280,1.613363226,0.837226821,0.205440006,0.205440006,4.009370504,19.51601633,8.647257347,21.29094413,0.000180959
1281,1.613523948,0.837377088,0.205620987,0.205620987,4.013222996,19.51757478,8.611072767,21.28663362,0.000180982
1282,1.613684594,0.837527057,0.205801991,0.205801991,4.017075183,19.51912689,8.574998539,21.28232656,0.000181004
1283,1.613845164,0.837676729,0.205983018,0.205983018,4.020927067,19.52067268,8.539034295,21.27802294,0.000181026
1284,1.61400566,0.837826105,0.206164066,0.206164066,4.024778648,19.52221217,8.503179667,21.27372278,0.000181049
1285,1.61416608,0.837975185,0.206345138,0.206345138,4.028629926,19.52374538,8.467434292,21.26942606,0.000181071
1286,1.614326426,0.838123971,0.206526231,0.206526231,4.032480901,19.52527232,8.431797804,21.2651328,0.000181093
1287,1.614486696,0.838272462,0.206707347,0.206707347,4.036331574,19.52679302,8.39626984,21.26084298,0.000181116
1288,1.614646892,0.83842066,0.206888485,0.206888485,4.040181944,19.52830749,8.36085004,21.25655661,0.000181138
1289,1.614807013,0.838568566,0.207069645,0.207069645,4.044032013,19.52981574,8.325538042,21.25227369,0.00018116
1290,1.614967059,0.83871618,0.207250828,0.207250828,4.04788178,19.53131781,8.290333489,21.24799422,0.000181183
1291,1.615127031,0.838863503,0.207432033,0.207432033,4.051731246,19.5328137,8.255236022,21.24371819,0.000181205
1292,1.615286929,0.839010535,0.20761326,0.20761326,4.05558041,19.53430343,8.220245286,21.23944562,0.000181227
1293,1.615446752,0.839157278,0.207794509,0.207794509,4.059429273,19.53578702,8.185360925,21.23517648,0.000181249
1294,1.615606502,0.839303732,0.207975781,0.207975781,4.063277836,19.53726449,8.150582586,21.2309108,0.000181272
1295,1.615766177,0.839449898,0.208157075,0.208157075,4.067126098,19.53873585,8.115909916,21.22664856,0.000181294
1296,1.615925778,0.839595776,0.208338391,0.208338391,4.07097406,19.54020113,8.081342564,21.22238976,0.000181316
1297,1.616085305,0.839741367,0.208519729,0.208519729,4.074821722,19.54166034,8.046880181,21.21813441,0.000181338
1298,1.616244759,0.839886673,0.20870109,0.20870109,4.078669085,19.5431135,8.012522417,21.2138825,0.000181361
1299,1.616404139,0.840031693,0.208882473,0.208882473,4.082516148,19.54456062,7.978268926,21.20963404,0.000181383
1300,1.616563446,0.840176428,0.209063878,0.209063878,4.086362912,19.54600172,7.944119362,21.20538902,0.000181405
1301,1.616722679,0.84032088,0.209245305,0.209245305,4.090209377,19.54743682,7.91007338,21.20114744,0.000181427
1302,1.616881839,0.840465048,0.209426754,0.209426754,4.094055543,19.54886594,7.876130635,21.1969093,0.000181449
1303,1.617040925,0.840608934,0.209608226,0.209608226,4.097901411,19.55028909,7.842290787,21.1926746,0.000181472
1304,1.617199939,0.840752538,0.20978972,0.20978972,4.101746981,19.5517063,7.808553494,21.18844334,0.000181494
1305,1.617358879,0.840895861,0.209971235,0.209971235,4.105592252,19.55311757,7.774918417,21.18421552,0.000181516
1306,1.617517747,0.841038903,0.210152773,0.210152773,4.109437227,19.55452293,7.741385216,21.17999114,0.000181538
1307,1.617676541,0.841181666,0.210334334,0.210334334,4.113281904,19.55592238,7.707953554,21.1757702,0.00018156
1308,1.617835263,0.84132415,0.210515916,0.210515916,4.117126283,19.55731596,7.674623096,21.17155269,0.000181582
1309,1.617993913,0.841466356,0.21069752,0.21069752,4.120970366,19.55870367,7.641393507,21.16733862,0.000181604
1310,1.61815249,0.841608284,0.210879147,0.210879147,4.124814153,19.56008553,7.608264452,21.16312799,0.000181627
1311,1.618310994,0.841749935,0.211060796,0.211060796,4.128657643,19.56146156,7.5752356,21.15892079,0.000181649
1312,1.618469427,0.841891309,0.211242466,0.211242466,4.132500837,19.56283178,7.542306619,21.15471702,0.000181671
1313,1.618627787,0.842032409,0.211424159,0.211424159,4.136343735,19.5641962,7.509477179,21.15051668,0.000181693
1314,1.618786075,0.842173233,0.211605874,0.211605874,4.140186338,19.56555484,7.476746951,21.14631978,0.000181715
1315,1.618944291,0.842313783,0.211787611,0.211787611,4.144028645,19.56690771,7.444115608,21.1421263,0.000181737
1316,1.619102435,0.84245406,0.21196937,0.21196937,4.147870657,19.56825483,7.411582823,21.13793625,0.000181759
1317,1.619260507,0.842594063,0.212151152,0.212151152,4.151712375,19.56959622,7.379148272,21.13374963,0.000181781
1318,1.619418508,0.842733795,0.212332955,0.212332955,4.155553798,19.5709319,7.346811629,21.12956644,0.000181803
1319,1.619576437,0.842873255,0.21251478,0.21251478,4.159394927,19.57226187,7.314572572,21.12538668,0.000181825
1320,1.619734295,0.843012444,0.212696627,0.212696627,4.163235762,19.57358616,7.282430779,21.12121034,0.000181847
1321,1.619892081,0.843151363,0.212878497,0.212878497,4.167076303,19.57490478,7.25038593,21.11703742,0.000181869
1322,1.620049796,0.843290013,0.213060388,0.213060388,4.170916551,19.57621775,7.218437705,21.11286792,0.000181891
1323,1.62020744,0.843428394,0.213242301,0.213242301,4.174756506,19.57752509,7.186585786,21.10870185,0.000181913
1324,1.620365012,0.843566506,0.213424237,0.213424237,4.178596168,19.57882681,7.154829856,21.10453919,0.000181935
1325,1.620522514,0.843704351,0.213606194,0.213606194,4.182435537,19.58012292,7.123169599,21.10037995,0.000181957
1326,1.620679945,0.84384193,0.213788173,0.213788173,4.186274613,19.58141344,7.091604699,21.09622413,0.000181979
1327,1.620837305,0.843979242,0.213970175,0.213970175,4.190113398,19.5826984,7.060134844,21.09207173,0.000182001
1328,1.620994594,0.844116288,0.214152198,0.214152198,4.193951891,19.5839778,7.028759721,21.08792274,0.000182023
1329,1.621151813,0.84425307,0.214334243,0.214334243,4.197790092,19.58525165,6.997479018,21.08377717,0.000182045
1330,1.621308961,0.844389587,0.21451631,0.21451631,4.201628002,19.58651999,6.966292425,21.079635,0.000182067
1331,1.621466039,0.844525841,0.2146984,0.2146984,4.205465621,19.58778281,6.935199633,21.07549625,0.000182089
1332,1.621623046,0.844661832,0.214880511,0.214880511,4.209302949,19.58904014,6.904200334,21.07136091,0.000182111
1333,1.621779983,0.844797561,0.215062644,0.215062644,4.213139987,19.590292,6.873294221,21.06722897,0.000182133
1334,1.62193685,0.844933028,0.215244799,0.215244799,4.216976734,19.59153839,6.842480987,21.06310044,0.000182155
1335,1.622093648,0.845068234,0.215426975,0.215426975,4.220813192,19.59277933,6.811760329,21.05897531,0.000182177
1336,1.622250375,0.845203179,0.215609174,0.215609174,4.224649359,19.59401485,6.781131943,21.05485359,0.000182199
1337,1.622407032,0.845337865,0.215791395,0.215791395,4.228485238,19.59524494,6.750595525,21.05073527,0.000182221
1338,1.62256362,0.845472292,0.215973637,0.215973637,4.232320827,19.59646964,6.720150775,21.04662035,0.000182243
1339,1.622720138,0.84560646,0.216155902,0.216155902,4.236156127,19.59768895,6.689797393,21.04250883,0.000182264
1340,1.622876587,0.845740371,0.216338188,0.216338188,4.239991139,19.5989029,6.659535078,21.03840071,0.000182286
1341,1.623032966,0.845874024,0.216520496,0.216520496,4.243825863,19.60011148,6.629363533,21.03429598,0.000182308
1342,1.623189275,0.846007421,0.216702826,0.216702826,4.247660298,19.60131473,6.599282461,21.03019464,0.00018233
1343,1.623345516,0.846140562,0.216885178,0.216885178,4.251494446,19.60251265,6.569291565,21.0260967,0.000182352
1344,1.623501687,0.846273448,0.217067552,0.217067552,4.255328306,19.60370527,6.539390551,21.02200215,0.000182374
1345,1.62365779,0.846406079,0.217249947,0.217249947,4.259161878,19.60489258,6.509579124,21.01791099,0.000182396
1346,1.623813823,0.846538455,0.217432365,0.217432365,4.262995164,19.60607462,6.479856992,21.01382321,0.000182417
1347,1.623969787,0.846670579,0.217614804,0.217614804,4.266828163,19.60725139,6.450223863,21.00973882,0.000182439
1348,1.624125683,0.846802449,0.217797265,0.217797265,4.270660876,19.60842292,6.420679447,21.00565782,0.000182461
1349,1.62428151,0.846934068,0.217979747,0.217979747,4.274493303,19.60958921,6.391223452,21.00158019,0.000182483
1350,1.624437269,0.847065434,0.218162252,0.218162252,4.278325443,19.61075027,6.361855591,20.99750595,0.000182505
1351,1.624592959,0.84719655,0.218344778,0.218344778,4.282157298,19.61190614,6.332575577,20.99343508,0.000182526
1352,1.62474858,0.847327416,0.218527326,0.218527326,4.285988868,19.61305681,6.303383122,20.9893676,0.000182548
1353,1.624904133,0.847458031,0.218709896,0.218709896,4.289820153,19.6142023,6.27427794,20.98530348,0.00018257
1354,1.625059618,0.847588398,0.218892488,0.218892488,4.293651153,19.61534263,6.245259749,20.98124275,0.000182592
1355,1.625215035,0.847718516,0.219075101,0.219075101,4.297481868,19.61647782,6.216328262,20.97718538,0.000182613
1356,1.625370384,0.847848386,0.219257737,0.219257737,4.301312299,19.61760787,6.187483199,20.97313138,0.000182635
1357,1.625525665,0.847978008,0.219440393,0.219440393,4.305142446,19.6187328,6.158724278,20.96908075,0.000182657
1358,1.625680878,0.848107384,0.219623072,0.219623072,4.30897231,19.61985263,6.130051219,20.96503348,0.000182679
1359,1.625836024,0.848236514,0.219805772,0.219805772,4.31280189,19.62096737,6.10146374,20.96098958,0.0001827
1360,1.625991102,0.848365398,0.219988495,0.219988495,4.316631187,19.62207704,6.072961566,20.95694904,0.000182722
1361,1.626146112,0.848494038,0.220171238,0.220171238,4.320460201,19.62318164,6.044544417,20.95291187,0.000182744
1362,1.626301054,0.848622433,0.220354004,0.220354004,4.324288932,19.6242812,6.016212017,20.94887804,0.000182765
1363,1.62645593,0.848750584,0.220536791,0.220536791,4.328117381,19.62537572,5.987964091,20.94484758,0.000182787
1364,1.626610738,0.848878492,0.2207196,0.2207196,4.331945549,19.62646522,5.959800364,20.94082047,0.000182809
1365,1.626765478,0.849006157,0.22090243,0.22090243,4.335773434,19.62754972,5.931720563,20.93679671,0.000182831
1366,1.626920152,0.849133581,0.221085282,0.221085282,4.339601038,19.62862923,5.903724416,20.9327763,0.000182852
1367,1.627074759,0.849260763,0.221268156,0.221268156,4.343428361,19.62970376,5.87581165,20.92875924,0.000182874
1368,1.627229299,0.849387704,0.221451052,0.221451052,4.347255402,19.63077333,5.847981995,20.92474553,0.000182895
1369,1.627383771,0.849514405,0.221633969,0.221633969,4.351082163,19.63183795,5.820235181,20.92073516,0.000182917
1370,1.627538178,0.849640866,0.221816908,0.221816908,4.354908644,19.63289764,5.79257094,20.91672813,0.000182939
1371,1.627692517,0.849767089,0.221999868,0.221999868,4.358734845,19.6339524,5.764989004,20.91272444,0.00018296
1372,1.62784679,0.849893072,0.22218285,0.22218285,4.362560766,19.63500226,5.737489106,20.90872409,0.000182982
1373,1.628000997,0.850018818,0.222365854,0.222365854,4.366386407,19.63604723,5.710070981,20.90472707,0.000183004
1374,1.628155137,0.850144326,0.222548879,0.222548879,4.370211769,19.63708731,5.682734363,20.90073339,0.000183025
1375,1.62830921,0.850269598,0.222731926,0.222731926,4.374036852,19.63812253,5.655478989,20.89674304,0.000183047
1376,1.628463218,0.850394633,0.222914994,0.222914994,4.377861657,19.63915289,5.628304596,20.89275601,0.000183068
1377,1.628617159,0.850519433,0.223098084,0.223098084,4.381686182,19.64017842,5.601210922,20.88877232,0.00018309
1378,1.628771035,0.850643998,0.223281196,0.223281196,4.38551043,19.64119912,5.574197705,20.88479195,0.000183112
1379,1.628924844,0.850768328,0.223464329,0.223464329,4.3893344,19.64221501,5.547264685,20.8808149,0.000183133
1380,1.629078588,0.850892424,0.223647484,0.223647484,4.393158092,19.6432261,5.520411604,20.87684117,0.000183155
1381,1.629232266,0.851016287,0.22383066,0.22383066,4.396981508,19.6442324,5.493638203,20.87287076,0.000183176
1382,1.629385878,0.851139917,0.224013858,0.224013858,4.400804645,19.64523393,5.466944224,20.86890367,0.000183198
1383,1.629539424,0.851263315,0.224197077,0.224197077,4.404627507,19.64623071,5.440329411,20.86493989,0.000183219
1384,1.629692905,0.851386481,0.224380318,0.224380318,4.408450091,19.64722273,5.413793509,20.86097942,0.000183241
1385,1.629846321,0.851509415,0.224563581,0.224563581,4.4122724,19.64821003,5.387336263,20.85702226,0.000183262
1386,1.629999671,0.85163212,0.224746865,0.224746865,4.416094433,19.64919261,5.360957419,20.8530684,0.000183284
1387,1.630152956,0.851754594,0.22493017,0.22493017,4.41991619,19.65017048,5.334656724,20.84911785,0.000183305
1388,1.630306176,0.851876839,0.225113497,0.225113497,4.423737671,19.65114366,5.308433927,20.84517061,0.000183327
1389,1.630459331,0.851998854,0.225296846,0.225296846,4.427558878,19.65211216,5.282288776,20.84122666,0.000183348
1390,1.630612421,0.852120642,0.225480215,0.225480215,4.43137981,19.65307599,5.256221021,20.83728601,0.00018337
1391,1.630765446,0.852242201,0.225663607,0.225663607,4.435200467,19.65403517,5.230230413,20.83334865,0.000183391
1392,1.630918406,0.852363533,0.22584702,0.22584702,4.43902085,19.65498971,5.204316704,20.82941459,0.000183413
1393,1.631071301,0.852484638,0.226030454,0.226030454,4.442840959,19.65593962,5.178479646,20.82548382,0.000183434
1394,1.631224132,0.852605518,0.22621391,0.22621391,4.446660794,19.65688492,5.152718993,20.82155633,0.000183456
1395,1.631376898,0.852726171,0.226397387,0.226397387,4.450480356,19.65782561,5.127034498,20.81763213,0.000183477
1396,1.6315296,0.852846599,0.226580886,0.226580886,4.454299645,19.65876172,5.101425918,20.81371121,0.000183499
1397,1.631682238,0.852966803,0.226764406,0.226764406,4.458118661,19.65969324,5.075893007,20.80979358,0.00018352
1398,1.631834811,0.853086783,0.226947948,0.226947948,4.461937405,19.66062021,5.050435523,20.80587922,0.000183542
1399,1.63198732,0.853206539,0.227131511,0.227131511,4.465755876,19.66154262,5.025053224,20.80196814,0.000183563
1400,1.632139764,0.853326072,0.227315095,0.227315095,4.469574075,19.6624605,4.999745868,20.79806033,0.000183584
1401,1.632292145,0.853445382,0.227498701,0.227498701,4.473392003,19.66337385,4.974513215,20.79415579,0.000183606
1402,1.632444462,0.853564471,0.227682328,0.227682328,4.477209659,19.66428268,4.949355025,20.79025452,0.000183627
1403,1.632596715,0.853683338,0.227865977,0.227865977,4.481027044,19.66518702,4.924271059,20.78635652,0.000183649
1404,1.632748904,0.853801985,0.228049646,0.228049646,4.484844158,19.66608687,4.89926108,20.78246178,0.00018367
1405,1.632901029,0.853920411,0.228233338,0.228233338,4.488661001,19.66698224,4.874324849,20.7785703,0.000183691
1406,1.633053091,0.854038617,0.228417051,0.228417051,4.492477574,19.66787315,4.849462131,20.77468207,0.000183713
1407,1.633205089,0.854156604,0.228600785,0.228600785,4.496293877,19.6687596,4.82467269,20.77079711,0.000183734
1408,1.633357024,0.854274372,0.22878454,0.22878454,4.500109911,19.66964162,4.799956292,20.76691539,0.000183755
1409,1.633508895,0.854391921,0.228968317,0.228968317,4.503925675,19.67051921,4.775312703,20.76303693,0.000183777
1410,1.633660703,0.854509253,0.229152115,0.229152115,4.507741169,19.67139239,4.75074169,20.75916172,0.000183798
1411,1.633812448,0.854626368,0.229335934,0.229335934,4.511556395,19.67226116,4.726243021,20.75528975,0.000183819
1412,1.63396413,0.854743266,0.229519775,0.229519775,4.515371352,19.67312555,4.701816464,20.75142102,0.000183841
1413,1.634115748,0.854859948,0.229703637,0.229703637,4.519186041,19.67398556,4.677461789,20.74755554,0.000183862
1414,1.634267304,0.854976414,0.229887521,0.229887521,4.523000462,19.6748412,4.653178766,20.74369329,0.000183883
1415,1.634418797,0.855092664,0.230071425,0.230071425,4.526814615,19.67569249,4.628967167,20.73983427,0.000183905
1416,1.634570227,0.855208701,0.230255351,0.230255351,4.5306285,19.67653944,4.604826762,20.73597849,0.000183926
1417,1.634721594,0.855324523,0.230439299,0.230439299,4.534442119,19.67738205,4.580757326,20.73212594,0.000183947
1418,1.634872899,0.855440131,0.230623267,0.230623267,4.53825547,19.67822035,4.556758631,20.72827662,0.000183969
1419,1.635024141,0.855555526,0.230807257,0.230807257,4.542068555,19.67905435,4.532830452,20.72443052,0.00018399
1420,1.635175321,0.855670708,0.230991268,0.230991268,4.545881373,19.67988405,4.508972565,20.72058764,0.000184011
1421,1.635326438,0.855785679,0.2311753,0.2311753,4.549693925,19.68070947,4.485184744,20.71674798,0.000184032
1422,1.635477493,0.855900437,0.231359354,0.231359354,4.553506212,19.68153062,4.461466766,20.71291154,0.000184054
1423,1.635628486,0.856014985,0.231543429,0.231543429,4.557318232,19.68234751,4.43781841,20.70907831,0.000184075
